,scNym_confidence
67899,0.62897545
67900,0.6594211
67901,0.76759535
67902,0.722234
67903,0.6482522
67904,0.6997561
67905,0.8352889
67906,0.8053176
67907,0.8747274
67908,0.5766109
67909,0.6577115
67910,0.57395774
67911,0.78230214
67912,0.7942534
67913,0.8702676
67914,0.7742537
67915,0.5967237
67916,0.76470274
67917,0.63468605
67918,0.7722969
67919,0.6636825
67920,0.8113741
67921,0.6926533
67922,0.68380517
67923,0.740037
67924,0.77709156
67925,0.6070511
67926,0.79003507
67927,0.6869017
67928,0.81824535
67929,0.80178726
67930,0.6446101
67931,0.65698874
67932,0.6924861
67933,0.872225
67934,0.69042766
67935,0.69649786
67936,0.67055756
67937,0.6156142
67938,0.77190346
67939,0.56959194
67940,0.76434195
67941,0.6683204
67942,0.69343174
67943,0.82920325
67944,0.89160496
67945,0.6810136
67946,0.65988916
67947,0.67261404
67948,0.7065469
67949,0.65248084
67950,0.7226008
67951,0.68532443
67952,0.7745609
67953,0.62254703
67954,0.6482588
67955,0.9092809
67956,0.66689235
67957,0.68998545
67958,0.68938875
67959,0.6795485
67960,0.77902764
67961,0.5580068
67962,0.86070234
67963,0.7599996
67964,0.8437736
67965,0.6870863
67966,0.6166768
67967,0.6905853
67968,0.80134845
67969,0.5422282
67970,0.6592615
67971,0.6608833
67972,0.8069782
67973,0.7955423
67974,0.66402864
67975,0.69768727
67976,0.584859
67977,0.6893944
67978,0.7936985
67979,0.78925616
67980,0.87971634
67981,0.7473304
67982,0.5769466
67983,0.68163425
67984,0.88319
67985,0.7681452
67986,0.80586725
67987,0.71241933
67988,0.6212079
67989,0.8526316
67990,0.8092908
67991,0.67745423
67992,0.7090159
67993,0.6680059
67994,0.8855992
67995,0.761235
67996,0.76993454
67997,0.70894027
67998,0.7157834
67999,0.7343439
68000,0.6967886
68001,0.7552126
68002,0.62941784
68003,0.800147
68004,0.6843776
68005,0.80491304
68006,0.6750571
68007,0.75099
68008,0.76308066
68009,0.71725816
68010,0.65476817
68011,0.671257
68012,0.81052226
68013,0.67121524
68014,0.56199574
68015,0.68522966
68016,0.7854523
68017,0.82578444
68018,0.60801387
68019,0.8021385
68020,0.7794429
68021,0.7680112
68022,0.67935216
68023,0.7263761
68024,0.7245565
68025,0.56887
68026,0.7989397
68027,0.6640594
68028,0.6202117
68029,0.67846584
68030,0.65696585
68031,0.85561216
68032,0.8142769
68033,0.76516145
68034,0.78940535
68035,0.766246
68036,0.77076864
68037,0.7503741
68038,0.77737266
68039,0.71824527
68040,0.64747393
68041,0.77057815
68042,0.6262719
68043,0.78196913
68044,0.7687236
68045,0.5983242
68046,0.7931214
68047,0.752942
68048,0.72671217
68049,0.78072023
68050,0.61731195
68051,0.7668014
68052,0.6463274
68053,0.7209941
68054,0.61019874
68055,0.7518074
68056,0.77448565
68057,0.67256397
68058,0.8279837
68059,0.6771097
68060,0.6726835
68061,0.7666122
68062,0.64291805
68063,0.5737776
68064,0.59869957
68065,0.77459574
68066,0.6547177
68067,0.79492563
68068,0.8132723
68069,0.79179925
68070,0.7085363
68071,0.7529521
68072,0.6585293
68073,0.66966945
68074,0.8130603
68075,0.80614597
68076,0.74068356
68077,0.58318335
68078,0.8318874
68079,0.6815861
68080,0.6343106
68081,0.68687725
68082,0.7897765
68083,0.622239
68084,0.79120725
68085,0.67934126
68086,0.7659052
68087,0.64709705
68088,0.6446561
68089,0.63122463
68090,0.80762774
68091,0.7321486
68092,0.8466424
68093,0.66524154
68094,0.75605017
68095,0.812319
68096,0.67533386
68097,0.7761157
68098,0.7875201
68099,0.8491318
68100,0.5745971
68101,0.71965504
68102,0.643107
68103,0.826525
68104,0.7431337
68105,0.8149336
68106,0.68887687
68107,0.71406925
68108,0.78193855
68109,0.6191252
68110,0.7042956
68111,0.87521213
68112,0.6109315
68113,0.881858
68114,0.61479765
68115,0.7479375
68116,0.7332428
68117,0.74576503
68118,0.60628086
68119,0.78507686
68120,0.7806514
68121,0.63537496
68122,0.65680546
68123,0.64807856
68124,0.8420821
68125,0.8775866
68126,0.7906974
68127,0.678856
68128,0.6511995
68129,0.64082193
68130,0.70434606
68131,0.80144143
68132,0.83189243
68133,0.7753293
68134,0.6927451
68135,0.7171156
68136,0.66841406
68137,0.60338694
68138,0.8188719
68139,0.6746098
68140,0.75695974
68141,0.6590347
68142,0.70145553
68143,0.72852826
68144,0.6519413
68145,0.80254537
68146,0.86269784
68147,0.80757105
68148,0.7702785
68149,0.847896
68150,0.77812785
68151,0.696596
68152,0.66146135
68153,0.7592216
68154,0.75313383
68155,0.68732476
68156,0.82845736
68157,0.7966655
68158,0.82265526
68159,0.7800056
68160,0.8990831
68161,0.79747486
68162,0.6612414
68163,0.6817967
68164,0.7863431
68165,0.83946234
68166,0.77124333
68167,0.6940698
68168,0.78301585
68169,0.8059911
68170,0.77008474
68171,0.5966128
68172,0.82475585
68173,0.7820967
68174,0.63896984
68175,0.77757823
68176,0.7221859
68177,0.85880965
68178,0.6876775
68179,0.7517404
68180,0.703653
68181,0.7767571
68182,0.7575785
68183,0.6347257
68184,0.6224148
68185,0.62322503
68186,0.7753518
68187,0.6117287
68188,0.80244833
68189,0.7728458
68190,0.64822507
68191,0.79983956
68192,0.7578732
68193,0.8062307
68194,0.70026064
68195,0.77540636
68196,0.82667017
68197,0.59456927
68198,0.73779535
68199,0.7002031
68200,0.8572352
68201,0.57588065
68202,0.6243728
68203,0.8395739
68204,0.8181825
68205,0.8393236
68206,0.65513223
68207,0.7494584
68208,0.81462294
68209,0.7418384
68210,0.82430863
68211,0.7832117
68212,0.71774924
68213,0.68719417
68214,0.7809653
68215,0.7426101
68216,0.8071326
68217,0.68496513
68218,0.6852281
68219,0.6769145
68220,0.82424325
68221,0.6839692
68222,0.68485665
68223,0.63884944
68224,0.8236057
68225,0.6696097
68226,0.8382645
68227,0.66144204
68228,0.6844532
68229,0.8914434
68230,0.6370194
68231,0.77387834
68232,0.7742272
68233,0.8151623
68234,0.86394197
68235,0.78646046
68236,0.679023
68237,0.8089761
68238,0.629241
68239,0.8144253
68240,0.83423305
68241,0.9181239
68242,0.8674199
68243,0.8066839
68244,0.81186575
68245,0.7833994
68246,0.7766322
68247,0.5896314
68248,0.6811631
68249,0.78205
68250,0.8383241
68251,0.59204966
68252,0.8606554
68253,0.655364
68254,0.77286154
68255,0.64234656
68256,0.7010466
68257,0.86832875
68258,0.6241301
68259,0.8872239
68260,0.64034325
68261,0.6230935
68262,0.7858479
68263,0.7787123
68264,0.6923029
68265,0.76439226
68266,0.6911244
68267,0.7830154
68268,0.6963753
68269,0.63910985
68270,0.8897897
68271,0.68346506
68272,0.5459914
68273,0.6068336
68274,0.6375154
68275,0.79758185
68276,0.72685856
68277,0.77899885
68278,0.6239483
68279,0.68576014
68280,0.652349
68281,0.79350907
68282,0.68634486
68283,0.73017466
68284,0.7504123
68285,0.7887234
68286,0.8005551
68287,0.8036414
68288,0.687268
68289,0.7718324
68290,0.85363376
68291,0.6926572
68292,0.6701019
68293,0.809297
68294,0.7865643
68295,0.6485064
68296,0.7928047
68297,0.7772846
68298,0.84448236
68299,0.76054364
68300,0.7586011
68301,0.8079489
68302,0.7453483
68303,0.730321
68304,0.75442636
68305,0.88750345
68306,0.69624066
68307,0.6806245
68308,0.7915709
68309,0.7646652
68310,0.6806612
68311,0.83936137
68312,0.78527987
68313,0.81178963
68314,0.7726986
68315,0.68042237
68316,0.67164475
68317,0.6212786
68318,0.80394304
68319,0.7826025
68320,0.6630907
68321,0.68802315
68322,0.6789553
68323,0.5785243
68324,0.81092554
68325,0.80892825
68326,0.67069674
68327,0.5391488
68328,0.6455159
68329,0.6777027
68330,0.6869936
68331,0.65965706
68332,0.7657572
68333,0.80281335
68334,0.86310816
68335,0.78485924
68336,0.79035443
68337,0.6652768
68338,0.65354985
68339,0.8550456
68340,0.7961655
68341,0.7600642
68342,0.63948333
68343,0.59338635
68344,0.79847336
68345,0.67164934
68346,0.57617545
68347,0.7881688
68348,0.85465014
68349,0.79989254
68350,0.8403336
68351,0.691797
68352,0.5891416
68353,0.80093515
68354,0.7010269
68355,0.7622588
68356,0.72590035
68357,0.6673481
68358,0.8379072
68359,0.7920911
68360,0.66116595
68361,0.6364446
68362,0.6700089
68363,0.8475951
68364,0.70468056
68365,0.8034534
68366,0.66266
68367,0.77694136
68368,0.6787159
68369,0.80060744
68370,0.7131862
68371,0.7653078
68372,0.81415397
68373,0.82612467
68374,0.6108584
68375,0.80925834
68376,0.66735256
68377,0.6757564
68378,0.73914534
68379,0.68081623
68380,0.7642922
68381,0.8667966
68382,0.6639763
68383,0.6780088
68384,0.6250369
68385,0.7930286
68386,0.6473012
68387,0.584973
68388,0.68323475
68389,0.7544052
68390,0.6584628
68391,0.87024707
68392,0.791098
68393,0.84663403
68394,0.7813316
68395,0.7926282
68396,0.7915245
68397,0.7144621
68398,0.7587682
68399,0.6601335
68400,0.81354326
68401,0.672854
68402,0.6756038
68403,0.79781526
68404,0.84001607
68405,0.7799339
68406,0.8236517
68407,0.7462513
68408,0.79286623
68409,0.78365815
68410,0.64396447
68411,0.6710868
68412,0.7690099
68413,0.6334079
68414,0.7710473
68415,0.7746445
68416,0.6034863
68417,0.6430361
68418,0.69186795
68419,0.80179787
68420,0.7836118
68421,0.7660276
68422,0.7242598
68423,0.85702014
68424,0.78169835
68425,0.69179595
68426,0.65170026
68427,0.5804567
68428,0.770351
68429,0.5900575
68430,0.5775931
68431,0.7363931
68432,0.6730501
68433,0.7816213
68434,0.713652
68435,0.8392074
68436,0.5800775
68437,0.7770327
68438,0.6821604
68439,0.678606
68440,0.75568885
68441,0.67110825
68442,0.70360273
68443,0.7489839
68444,0.6654157
68445,0.66917723
68446,0.80583
68447,0.7639566
68448,0.675326
68449,0.774311
68450,0.7875119
68451,0.7297654
68452,0.65814507
68453,0.63822705
68454,0.8788737
68455,0.78162813
68456,0.76404166
68457,0.6577692
68458,0.6172645
68459,0.67990524
68460,0.615127
68461,0.70952415
68462,0.6801374
68463,0.83388245
68464,0.7864397
68465,0.684552
68466,0.6688956
68467,0.8067701
68468,0.73859805
68469,0.8519372
68470,0.66188496
68471,0.6809119
68472,0.7672719
68473,0.7169485
68474,0.76037234
68475,0.7728671
68476,0.58625156
68477,0.6648873
68478,0.6547829
68479,0.8757096
68480,0.61723053
68481,0.8466556
68482,0.68012
68483,0.6582228
68484,0.705909
68485,0.7482853
68486,0.68152463
68487,0.61838573
68488,0.76277477
68489,0.7300448
68490,0.78285146
68491,0.72631556
68492,0.8724405
68493,0.74409556
68494,0.67339367
68495,0.7342579
68496,0.76765764
68497,0.68419886
68498,0.63507956
68499,0.7657998
68500,0.74746644
68501,0.73531777
68502,0.76601297
68503,0.6581136
68504,0.6750629
68505,0.680436
68506,0.6447898
68507,0.8127765
68508,0.7665144
68509,0.7780203
68510,0.7699469
68511,0.7536641
68512,0.8050809
68513,0.87826943
68514,0.8178113
68515,0.59838694
68516,0.7056761
68517,0.84008723
68518,0.60872805
68519,0.59509486
68520,0.6934454
68521,0.7988957
68522,0.8178916
68523,0.78367585
68524,0.6945134
68525,0.7866524
68526,0.7750002
68527,0.7581752
68528,0.77945715
68529,0.6610281
68530,0.7609257
68531,0.7997066
68532,0.7270429
68533,0.7693389
68534,0.68967265
68535,0.64609945
68536,0.8096897
68537,0.57227564
68538,0.6877455
68539,0.8460393
68540,0.7368153
68541,0.6361362
68542,0.81735367
68543,0.88268954
68544,0.8685274
68545,0.8304769
68546,0.69563234
68547,0.7014604
68548,0.61858183
68549,0.7045537
68550,0.68973327
68551,0.68228275
68552,0.7854714
68553,0.8852933
68554,0.64886975
68555,0.824905
68556,0.75760686
68557,0.7174726
68558,0.8257365
68559,0.6510622
68560,0.6907182
68561,0.77593225
68562,0.7682257
68563,0.6094481
68564,0.6137172
68565,0.6383352
68566,0.7482165
68567,0.74891484
68568,0.8427876
68569,0.67427856
68570,0.67929286
68571,0.6950017
68572,0.73182046
68573,0.8186476
68574,0.8904329
68575,0.8331666
68576,0.86047083
68577,0.6078894
68578,0.56584597
68579,0.60102844
68580,0.6767342
68581,0.7949683
68582,0.79335314
68583,0.76192623
68584,0.74692166
68585,0.79369324
68586,0.7770079
68587,0.77534163
68588,0.58111763
68589,0.7441573
68590,0.7050752
68591,0.78328866
68592,0.62009573
68593,0.8464091
68594,0.7748944
68595,0.735404
68596,0.644405
68597,0.7364418
68598,0.6597817
68599,0.80726546
68600,0.81012964
68601,0.772204
68602,0.7403349
68603,0.704051
68604,0.67874765
68605,0.7744624
68606,0.79440916
68607,0.7513764
68608,0.81164443
68609,0.66025186
68610,0.7700495
68611,0.779186
68612,0.6956869
68613,0.6641615
68614,0.6653489
68615,0.82489055
68616,0.87638724
68617,0.7901999
68618,0.75075567
68619,0.6957624
68620,0.8302444
68621,0.6405311
68622,0.83046585
68623,0.6506424
68624,0.76902425
68625,0.84651816
68626,0.79406613
68627,0.65371996
68628,0.7888421
68629,0.7590863
68630,0.84439105
68631,0.6853856
68632,0.80554926
68633,0.7818654
68634,0.7450633
68635,0.81348985
68636,0.73250294
68637,0.6091046
68638,0.6816919
68639,0.65008175
68640,0.63699365
68641,0.7372355
68642,0.7424044
68643,0.7039735
68644,0.69810116
68645,0.6561494
68646,0.8513179
68647,0.80243635
68648,0.6719439
68649,0.6480958
68650,0.80095696
68651,0.8755925
68652,0.65392774
68653,0.73993844
68654,0.67840403
68655,0.81582254
68656,0.8083459
68657,0.6391539
68658,0.7934767
68659,0.81539387
68660,0.7573403
68661,0.7791023
68662,0.7884509
68663,0.8148173
68664,0.7620599
68665,0.6714121
68666,0.7095531
68667,0.73024887
68668,0.75940603
68669,0.58110374
68670,0.6830357
68671,0.7763642
68672,0.7222225
68673,0.69993675
68674,0.7918382
68675,0.66940165
68676,0.776045
68677,0.68673044
68678,0.6379726
68679,0.7902117
68680,0.6983981
68681,0.59197
68682,0.63862604
68683,0.77700245
68684,0.6671431
68685,0.7619606
68686,0.7874238
68687,0.8370663
68688,0.68757254
68689,0.7898386
68690,0.69646305
68691,0.8254656
68692,0.6886106
68693,0.8098548
68694,0.7400422
68695,0.71715075
68696,0.7866977
68697,0.77142626
68698,0.7280382
68699,0.6500677
68700,0.85949105
68701,0.7416968
68702,0.83594084
68703,0.82883453
68704,0.67901385
68705,0.758662
68706,0.810059
68707,0.6142215
68708,0.6878752
68709,0.8009087
68710,0.66027725
68711,0.6660514
68712,0.7785809
68713,0.7643324
68714,0.6588573
68715,0.7934146
68716,0.66687715
68717,0.6161246
68718,0.6078362
68719,0.6806828
68720,0.77204496
68721,0.75787103
68722,0.7673238
68723,0.80601096
68724,0.6947337
68725,0.8118523
68726,0.76690346
68727,0.63823795
68728,0.78229403
68729,0.75389946
68730,0.7685664
68731,0.77867144
68732,0.81706
68733,0.8310991
68734,0.8615956
68735,0.78290546
68736,0.66300637
68737,0.6730097
68738,0.85871434
68739,0.6155846
68740,0.67926484
68741,0.7043052
68742,0.86632943
68743,0.7954014
68744,0.78101784
68745,0.6724554
68746,0.79462016
68747,0.6193129
68748,0.870121
68749,0.769499
68750,0.62627935
68751,0.61754286
68752,0.73906654
68753,0.6436821
68754,0.7632151
68755,0.7028529
68756,0.62931895
68757,0.81360155
68758,0.71754336
68759,0.81082475
68760,0.5722834
68761,0.72878414
68762,0.77359647
68763,0.72778684
68764,0.7672864
68765,0.79200834
68766,0.7840602
68767,0.87329507
68768,0.7589285
68769,0.6398892
68770,0.6196093
68771,0.8300841
68772,0.64078474
68773,0.5556623
68774,0.6853238
68775,0.6739834
68776,0.6310319
68777,0.6788009
68778,0.7692034
68779,0.7605496
68780,0.76469064
68781,0.6546738
68782,0.6319974
68783,0.8881673
68784,0.6246917
68785,0.80098295
68786,0.73579144
68787,0.8244785
68788,0.73890334
68789,0.6519768
68790,0.75831777
68791,0.6678386
68792,0.6703302
68793,0.6445514
68794,0.78346145
68795,0.7970085
68796,0.63087887
68797,0.8495445
68798,0.8495333
68799,0.8767925
68800,0.8077199
68801,0.6142711
68802,0.64625365
68803,0.7016637
68804,0.8403187
68805,0.6000944
68806,0.6766286
68807,0.6539902
68808,0.66871065
68809,0.80703825
68810,0.67153883
68811,0.6618246
68812,0.6889219
68813,0.66200405
68814,0.6574213
68815,0.604414
68816,0.663345
68817,0.66327447
68818,0.78808963
68819,0.8180658
68820,0.65965533
68821,0.7530654
68822,0.8173855
68823,0.80081594
68824,0.71080106
68825,0.69611335
68826,0.7679678
68827,0.67129326
68828,0.79438907
68829,0.6892452
68830,0.8120901
68831,0.7850238
68832,0.64988863
68833,0.7997152
68834,0.70949316
68835,0.8001101
68836,0.8299764
68837,0.5901968
68838,0.8041605
68839,0.75570375
68840,0.7382355
68841,0.76453847
68842,0.804558
68843,0.7140349
68844,0.74149287
68845,0.64159787
68846,0.81907946
68847,0.783278
68848,0.8902779
68849,0.5750469
68850,0.7306607
68851,0.802262
68852,0.8320272
68853,0.6768506
68854,0.7974265
68855,0.64107877
68856,0.7892465
68857,0.66282153
68858,0.7770165
68859,0.76161194
68860,0.8545364
68861,0.802255
68862,0.81252867
68863,0.7845367
68864,0.8464531
68865,0.67880255
68866,0.8737588
68867,0.67079955
68868,0.6848348
68869,0.714472
68870,0.7566962
68871,0.8153874
68872,0.8220556
68873,0.6922216
68874,0.6840439
68875,0.83960307
68876,0.5786009
68877,0.6460643
68878,0.6782534
68879,0.69618976
68880,0.6281186
68881,0.67477614
68882,0.7837414
68883,0.7569981
68884,0.84701186
68885,0.7441696
68886,0.66296613
68887,0.6481766
68888,0.6072076
68889,0.76955736
68890,0.67157143
68891,0.74343944
68892,0.85279113
68893,0.6680658
68894,0.7515658
68895,0.62512916
68896,0.65162855
68897,0.8564975
68898,0.542505
68899,0.8571385
68900,0.79463196
68901,0.7236557
68902,0.79377437
68903,0.5520165
68904,0.7780797
68905,0.6702694
68906,0.7339053
68907,0.694942
68908,0.70167196
68909,0.818961
68910,0.8590634
68911,0.7619188
68912,0.5967787
68913,0.83491474
68914,0.7939335
68915,0.77388155
68916,0.77510875
68917,0.7005709
68918,0.78802115
68919,0.77748185
68920,0.83059406
68921,0.8377691
68922,0.6687382
68923,0.73917013
68924,0.7012464
68925,0.78373295
68926,0.6805368
68927,0.87790024
68928,0.65837014
68929,0.63754123
68930,0.76660615
68931,0.7721134
68932,0.64948887
68933,0.8544371
68934,0.67446494
68935,0.79396266
68936,0.68598133
68937,0.6787049
68938,0.68916214
68939,0.77962714
68940,0.7424592
68941,0.6733718
68942,0.7846252
68943,0.77858245
68944,0.8445454
68945,0.6110743
68946,0.91109735
68947,0.77582616
68948,0.6493658
68949,0.78876656
68950,0.8450186
68951,0.6900059
68952,0.6520043
68953,0.6185806
68954,0.73379725
68955,0.6415192
68956,0.8571908
68957,0.6767551
68958,0.77509403
68959,0.6930217
68960,0.68974406
68961,0.674489
68962,0.7704538
68963,0.56173843
68964,0.7474799
68965,0.8443106
68966,0.8113965
68967,0.73288465
68968,0.6737347
68969,0.65377414
68970,0.64818037
68971,0.6722016
68972,0.66253346
68973,0.67506385
68974,0.7779456
68975,0.73380595
68976,0.63853836
68977,0.57059795
68978,0.68048346
68979,0.74333084
68980,0.70210725
68981,0.78436655
68982,0.77030164
68983,0.7864285
68984,0.8279954
68985,0.6290741
68986,0.7604714
68987,0.75316566
68988,0.69098854
68989,0.8302353
68990,0.81170005
68991,0.69444567
68992,0.8644503
68993,0.56681496
68994,0.6024392
68995,0.81211644
68996,0.65388566
68997,0.83632004
68998,0.6661688
68999,0.7724096
69000,0.84744716
69001,0.67470086
69002,0.85370207
69003,0.5786902
69004,0.83380246
69005,0.76590526
69006,0.83239704
69007,0.8364948
69008,0.83011913
69009,0.6721776
69010,0.7851515
69011,0.7368324
69012,0.7259151
69013,0.7770975
69014,0.7574346
69015,0.7331167
69016,0.83285236
69017,0.746807
69018,0.8279608
69019,0.7371682
69020,0.63492703
69021,0.68866086
69022,0.6747442
69023,0.6463891
69024,0.77666306
69025,0.6460236
69026,0.70029664
69027,0.64551914
69028,0.63601863
69029,0.6757471
69030,0.7365468
69031,0.7039164
69032,0.66316116
69033,0.6596938
69034,0.8204899
69035,0.73836493
69036,0.8616772
69037,0.67736036
69038,0.84556997
69039,0.6684544
69040,0.6928412
69041,0.7764628
69042,0.69803965
69043,0.7411744
69044,0.657974
69045,0.77694535
69046,0.7495948
69047,0.7279903
69048,0.6540822
69049,0.85534346
69050,0.7945553
69051,0.830715
69052,0.8192364
69053,0.6437517
69054,0.8520857
69055,0.82612145
69056,0.8404722
69057,0.665573
69058,0.6513489
69059,0.7674793
69060,0.67600685
69061,0.8644029
69062,0.8305425
69063,0.7394438
69064,0.7224979
69065,0.70609367
69066,0.6590309
69067,0.65832806
69068,0.77997154
69069,0.7979583
69070,0.7717909
69071,0.67583025
69072,0.6667935
69073,0.6849996
69074,0.61234623
69075,0.85438013
69076,0.66594625
69077,0.65804076
69078,0.5499701
69079,0.65790373
69080,0.7266111
69081,0.81897604
69082,0.63215
69083,0.69775444
69084,0.7986907
69085,0.8300452
69086,0.8185824
69087,0.8927719
